"IDm","IDw","FormTime","DisTime","AgeGap"
344,580,0.9320893801,1.3137555948,1.0798133954
344,686,1.0703182850,1.3142173763,-11.5883332754
273,674,0.2115977552,1.3166059298,60.1741352629
467,628,1.0130007287,1.3198906322,33.6632853356
425,869,0.7342499019,1.3240049681,-13.0018406210
366,593,1.0143673740,1.3332832662,-12.4977790286
192,741,1.3363180206,1.3372747014,-6.3768076419
416,844,0.8496071507,1.3421444126,-13.4323740054
431,695,0.6769235281,1.3453593930,-37.3428663607
7,943,1.2828378787,1.3467274632,-11.6051811436
144,631,1.0477029140,1.3480103545,1.3885629484
442,565,1.2912700378,1.3510076093,-0.9917060183
224,509,1.2426998628,1.3526481079,6.1155919758
388,690,0.7137765311,1.3552488894,-67.3265746806
82,610,1.3181372239,1.3612733455,46.9001942812
440,610,1.2787487258,1.3752714250,22.4009380252
203,562,0.3877430540,1.3760499195,8.8453853588
475,956,0.8312757865,1.3820601322,19.7302100180
250,575,1.1648294956,1.3846267906,19.9915448092
329,940,0.8358529911,1.3941380885,36.8216199376
460,737,0.0858233001,1.4063320298,6.4515346381
160,632,1.3309248007,1.4075315126,-8.4987171795
55,826,1.0603457559,1.4083113638,-1.6301161051
328,538,0.6907957618,1.4104360642,-3.2940529048
165,982,0.9204264267,1.4109786743,26.3913639859
477,851,0.3551717376,1.4128043821,17.0593653080
224,628,1.3303473331,1.4140658389,8.6102729252
174,619,0.3990947599,1.4178899396,17.6250525218
453,792,0.7967491593,1.4188384112,-6.9709661297
199,639,0.4610689084,1.4197631121,-0.4135061849
158,938,1.3863447338,1.4218407949,29.8579413047
484,614,0.4539710409,1.4283943268,27.7770123012
338,543,0.4328904174,1.4392182354,-6.3730416701
437,637,1.3158653492,1.4493406557,-33.1587025650
140,646,1.1418791336,1.4508359245,36.7126180557
123,883,1.3296370679,1.4540678626,9.5221839405
467,835,0.1180822115,1.4576916393,17.6314450687
84,637,1.2562425672,1.4688405382,-20.7330204826
25,877,0.1407883958,1.4756961953,-41.2246444873
120,682,0.5922458211,1.4786950705,32.5110651860
404,889,1.3178361378,1.4794910758,18.3588139437
23,841,0.9723579815,1.4826403060,-1.1574715660
206,542,0.9522000098,1.4844852073,30.1439981432
285,877,0.1220294966,1.4868835335,-4.4604015049
11,644,1.4769984343,1.4918011945,-6.9049841127
3,739,1.4760207911,1.4995772157,14.3028885469
50,880,0.4435085480,1.5004306609,-19.3550823113
117,769,1.0361007785,1.5017924507,51.8884735933
110,654,0.7315591385,1.5094466561,-46.6944243238
433,652,1.4707442670,1.5113524168,-55.3429834062
423,943,0.5352242923,1.5143725352,-13.7172838026
441,730,1.0103332220,1.5231645713,-0.4406701328
44,531,0.9663692938,1.5233054304,12.4997715410
245,774,1.1890290625,1.5275043144,-19.6517944048
103,658,1.4841045212,1.5309040647,10.8343087722
316,743,1.2257731878,1.5336303376,-9.0777873739
411,667,1.1574103483,1.5399375382,-60.0570139828
248,528,0.3390438703,1.5433559684,-9.0050715358
286,585,0.5190057445,1.5437809058,-31.5513580577
437,650,1.2794264810,1.5442332321,-0.9185801613
331,737,1.4644327886,1.5491293959,0.1899470678
300,881,0.9856074601,1.5540361198,22.3567323358
10,585,1.0510803173,1.5552021303,-8.4488487450
174,704,0.1855190012,1.5582716425,-40.5451121621
116,880,1.5518776915,1.5635163531,-19.8150172727
52,653,1.4223136414,1.5641202989,-24.4209160865
163,601,0.9211985791,1.5673150417,15.1079014373
200,639,1.0391459137,1.5696930854,-13.7687206873
267,539,0.9805638510,1.5752282198,-21.9595394873
337,828,1.1604401109,1.5775632545,2.5076092854
185,644,0.9729326700,1.5805054442,4.5824050244
54,620,1.1245167266,1.5859264000,-18.6365112172
247,607,1.2448157813,1.5865422116,-0.5875639353
140,833,1.1035124998,1.5882072824,-11.4277599784
368,509,1.3555088501,1.5941706322,7.0701095270
190,637,0.5078625726,1.6051584990,-28.8300779458
233,840,0.5771132706,1.6125918927,-5.0311873293
486,511,1.0288731778,1.6129134201,-15.5127741913
247,630,1.1646115197,1.6150898147,3.1835043329
362,753,0.9509984348,1.6203247466,-26.2605132534
245,846,1.3262523628,1.6287384819,0.8366659490
267,908,1.6055446082,1.6357450213,-19.4035806142
98,707,1.2756020786,1.6409413750,18.9500245244
397,835,0.1150404558,1.6419380393,1.8220120138
140,749,0.9718209799,1.6495320414,31.0926193828
169,590,1.2493223869,1.6513905888,9.5000055837
158,801,1.0401179821,1.6622031862,37.1712300048
15,968,0.5114262360,1.6810277427,15.2967329102
452,575,1.0720446266,1.6828153178,-4.8422256229
500,760,1.4439098115,1.6915286839,-4.5740667593
487,791,1.1733736204,1.6933831064,-22.7870831979
361,590,1.3157865389,1.6935485238,3.6814195305
377,973,1.1497048163,1.6963444630,6.8764754509
420,647,1.3983196818,1.7038847999,20.1142710052
44,896,1.4417459893,1.7063051565,17.8445350931
125,899,1.3865479185,1.7084027903,-5.6410067653
368,504,1.1084473653,1.7178683810,-57.5494302275
393,508,0.8960654887,1.7189993409,-20.0274635860
164,580,0.3470152807,1.7195116473,11.7627632409
3,889,1.1490110978,1.7246773496,-13.7490867952
98,628,1.3207967211,1.7284177033,14.5054001228
454,632,1.1667011988,1.7447071048,-20.0636471986
348,754,1.2613597280,1.7557394767,-28.3040830249
209,779,1.1873544477,1.7621440620,38.5400671513
209,920,1.6329229107,1.7622162225,30.5446230334
424,691,1.5462039167,1.7662748032,24.8763748796
428,543,0.4660910395,1.7696851213,-2.9729623699
123,521,1.7272837910,1.7796257185,-2.8264891252
62,972,0.6813686731,1.7814805845,-4.5834380051
151,979,1.6504478818,1.7823997210,16.0198899114
358,772,1.1096874786,1.7839425154,-37.1081206152
484,632,1.2659653700,1.7840949481,-1.2251489991
70,772,1.6980959810,1.7845525044,-57.6750828691
42,982,1.5025362322,1.7861989095,7.4067755481
260,909,1.5703545509,1.7897095033,-20.1844717153
132,573,0.1510495212,1.7900644340,-24.0505630370
141,523,1.7177656108,1.7940444389,1.1109275318
215,833,0.4169120261,1.8024115143,-35.9817507891
51,874,0.2209727994,1.8041550380,17.1429300707
154,577,0.8631979333,1.8052185936,13.3308598937
241,682,1.8129361196,1.8139109345,15.8081575680
297,808,0.5997972557,1.8154526127,7.9817241233
420,649,1.1721278408,1.8293403012,-9.4982870087
116,598,1.3832709829,1.8320265719,0.6392316257
382,774,0.9411188916,1.8336366330,-6.1278009154
449,542,0.5451196543,1.8339214014,-10.5942530765
154,789,0.9887917843,1.8390525653,8.8186203753
187,789,1.6950695940,1.8390525653,0.6622139300
406,985,0.5208631774,1.8404018696,1.7858265375
63,893,1.2632274997,1.8459718269,-3.9332631430
64,580,1.5007506478,1.8465280092,52.3762861080
43,633,1.6491737231,1.8510377098,2.8073353551
99,930,0.8828266534,1.8526454480,-27.4536867238
418,722,1.1935314159,1.8543711950,-6.3720737320
361,928,1.5834954466,1.8608338633,-6.7767652936
154,1000,0.4790739940,1.8667697489,45.5572984789
144,903,1.0533897171,1.8679159079,-32.8999261840
337,630,1.4322103554,1.8696261163,27.9593614118
110,796,1.5550153738,1.8726369537,-64.5556026320
226,999,1.3058158869,1.8747511190,-17.1635824021
38,718,1.5899607499,1.8780128800,-28.9472776666
200,503,1.6886853086,1.8787318424,-23.4549795853
378,906,1.7317353558,1.8821265640,36.9392103450
453,770,0.1421745366,1.8835632459,1.4677543343
279,504,1.4041154409,1.8867666576,-66.4421228321
202,760,1.8034179351,1.8886293978,50.8764951309
141,779,1.8436857959,1.8934131470,9.7476026768
391,970,0.8340419647,1.8952476205,-0.6075800750
339,819,0.1201882407,1.8964906653,31.2835666213
79,898,1.0490061647,1.9111700954,35.1227392591
407,593,0.7033704423,1.9127260761,28.0590452573
175,906,1.2158556396,1.9153934722,19.7965483667
113,817,1.7633791134,1.9175131632,17.3045548753
190,814,1.0464882649,1.9203251498,-38.5028673883
386,846,1.2647327506,1.9221330775,-0.9881756307
415,818,1.5418005778,1.9229169139,-50.1696527670
61,504,1.6964771051,1.9235276398,-42.5219181151
91,511,1.8679478285,1.9347207241,-10.3818864184
337,967,1.9354922641,1.9357923784,9.9582552462
452,984,1.1147159703,1.9423320307,11.5117939487
86,522,0.7153836651,1.9472474545,-0.8068156230
248,770,1.5218116916,1.9482401979,2.1000034777
292,677,1.9581850054,1.9603877488,-38.4689695152
255,508,1.9036502917,1.9616597199,-16.5964185513
89,996,1.6407323535,1.9632590777,-17.4420931237
164,866,0.7972302371,1.9636954571,12.5464239032
72,870,1.3802901269,1.9643164192,-43.4372834911
113,814,1.6221465873,1.9806223881,-22.1181457593
120,837,1.8235592968,1.9821047217,-5.3248624690
79,658,1.5549146421,1.9840727156,37.7611250149
15,827,1.6683926299,1.9921206333,-0.1811226332
187,750,0.6536614974,1.9932854802,46.5908278066
286,524,1.6863697032,1.9934522467,-12.5696813482
472,947,1.8978845179,1.9966216157,-53.9494680596
329,617,0.9150991703,2.0016134580,-0.5251580470
241,750,1.9338000737,2.0025730351,20.4070916237
360,589,1.4750170325,2.0085018188,-9.6108542045
75,537,1.5978190845,2.0154326152,5.9978147259
2,664,1.8479048645,2.0199406833,0.0192578458
414,819,1.5852199420,2.0227387917,13.2681405030
42,729,0.5733629343,2.0240732983,-15.3788926627
143,995,1.4854816791,2.0316422098,-21.3644696305
96,857,0.6062921345,2.0341001702,1.7569222069
249,794,1.1126054000,2.0348765227,-14.3821542925
60,781,1.8592275836,2.0353170660,-62.9005162575
16,589,0.7850694344,2.0465892249,11.2544469828
341,943,1.9554510889,2.0495144168,-25.7714944067
403,644,1.7600195021,2.0524181634,32.1946787107
279,879,1.1254983767,2.0537319504,-11.2238808525
95,571,0.8999777710,2.0573035056,0.9351531614
13,515,1.9757434094,2.0583851009,-33.3074926977
284,844,1.6520323390,2.0632237644,2.0330109537
97,759,0.4159023908,2.0709865095,-8.6426539795
352,566,1.5891854395,2.0726700284,-11.3437072981
322,888,1.7977770678,2.0776939354,10.8268374767
121,984,1.0496541081,2.0845706062,-10.0739088149
473,654,1.1819931028,2.0887823100,-44.8337845430
415,739,1.6437548883,2.1096265448,4.5678874266
79,831,1.1773516683,2.1104217377,-8.2031626316
162,590,1.6893222317,2.1156828094,36.5804241268
444,748,1.9677908718,2.1196018645,33.7104330988
355,830,1.6373952195,2.1276044005,28.8862876933
361,619,2.0282957921,2.1297290377,10.8656829983
110,930,1.3491967604,2.1313049255,-35.2193697824
193,654,2.0403201227,2.1324299825,-37.1612397225
232,545,1.9202413038,2.1340053644,16.1428299549
273,608,1.9050682896,2.1451352746,62.6398669390
71,1000,2.0093959370,2.1485932376,9.5240081850
97,725,1.1584737041,2.1511963814,-2.2149390203
313,978,2.0334287822,2.1536114463,24.3466942583
302,571,2.0546936798,2.1587822028,-7.6908243283
50,624,1.0700032152,2.1661107933,-0.6211653041
469,932,1.7518198077,2.1714636767,2.6856373085
285,704,1.6189988194,2.1720528958,-6.4246800621
396,532,1.5036526091,2.1738983413,-10.7306543884
346,865,1.5360085507,2.1762586130,-40.0731178325
9,701,1.5571122476,2.1766834255,1.4390427412
359,536,1.4212627682,2.1773972038,-17.4190357100
378,520,1.3810177997,2.1816981723,15.5011943534
225,786,2.0254745822,2.1818884994,-32.1796604582
38,554,1.9384162252,2.1825902981,-24.5767228118
79,606,2.1631858746,2.1837264289,6.0867481372
17,711,1.0108467266,2.1881910304,33.9750653003
191,947,2.0094049305,2.1909940226,-47.8098305534
490,984,2.1430874922,2.1973730088,-5.7645435928
339,968,1.9352814276,2.2002810791,41.0056835264
103,749,1.8196956022,2.2008272576,7.3531031652
187,814,0.6547878074,2.2018056893,-1.3520318344
99,862,1.3006231131,2.2043658960,3.3328765802
19,861,1.2820993777,2.2071525937,27.8666181400
487,884,1.7869429883,2.2072773428,7.0948404437
173,882,1.1396313763,2.2072898578,-0.8637530547
249,523,2.1883085256,2.2084874884,-23.4291075795
388,519,0.1345497082,2.2113817813,-3.6928195448
226,868,1.8053879933,2.2148011898,-0.0765981158
79,666,1.6288332353,2.2161183340,30.7892115301
94,585,2.0435740403,2.2182220772,-45.5139436153
377,959,1.4919667744,2.2208245248,-10.2225430079
86,821,1.7386322537,2.2263219672,44.4272735942
488,874,2.1663333032,2.2282153884,28.0384019824
449,747,0.2069105167,2.2307014836,-4.5539199442
70,811,0.8886682679,2.2323432856,-41.4940763403
439,543,1.8376726600,2.2394281331,47.5039047048
439,821,2.0614870394,2.2394281331,58.3211899612
335,900,2.0486914947,2.2399930594,6.1028297906
490,878,0.9636410475,2.2454441069,-11.0486483787
33,843,2.2133313127,2.2492420148,-24.4266300493
92,633,0.8193325112,2.2507963834,-8.3807483780
207,592,1.8025171980,2.2519431073,-33.5925444542
334,662,1.9599770510,2.2521547524,11.1220584053
78,898,0.9404836543,2.2701983730,10.7176765596
225,845,1.9940995295,2.2720111583,-46.3205021828
250,991,1.6505398508,2.2799244813,46.6110351226
239,690,1.3634893155,2.2809516599,-55.6890902118
166,788,2.1900473102,2.2823796321,-18.5976806585
42,524,1.4746208349,2.2826786084,-0.7764870039
179,614,1.9172615600,2.2879729305,6.0410475566
353,791,0.9645978583,2.2884234863,-34.2096445121
273,823,0.3555897268,2.2939162531,27.1269363722
200,588,1.4847815273,2.3002955656,-42.6824630304
487,913,2.0331880591,2.3108852577,15.4922041183
199,994,0.9582766528,2.3115540216,0.1445510729
466,858,1.7609092627,2.3118959202,64.2510795999
119,791,2.0675759546,2.3179712408,-8.3067155558
283,858,1.4400836479,2.3223184862,40.2445534493
199,984,1.3906941520,2.3233564275,9.4508647157
255,995,1.8652854303,2.3242614691,-16.9106688141
399,778,1.9101873994,2.3361568556,-16.3658506547
221,820,2.2642650779,2.3389501107,-5.9647330460
89,855,0.0542354472,2.3398347755,-21.6778014596
17,543,0.8689225677,2.3430654574,39.6333398934
344,781,2.2424843150,2.3475686565,-66.0053503830
237,713,2.1090156853,2.3490704648,-15.0252094303
490,565,2.0596759677,2.3579753257,-10.6277640906
488,766,2.1855623373,2.3599103059,20.8965650085
19,803,0.1674325473,2.3652539731,11.1511637909
151,695,2.0323624157,2.3783990623,0.0123050535
210,743,0.5057840544,2.3815980347,36.9493331925
335,606,2.0263415868,2.3815986783,-29.1121757847
368,931,2.0825393877,2.3863105310,-0.1984350514
292,674,2.1561062778,2.3877488892,-2.7685667034
162,837,0.0313400889,2.3881008155,3.4681172633
382,931,2.1641614195,2.3911228762,19.5109161177
183,668,1.5747612168,2.3916438939,13.1215266751
308,583,1.5602201586,2.4038564600,-5.4770555750
201,711,0.8149440502,2.4055743184,9.4767704981
201,816,1.0740205830,2.4081109578,-25.6132335340
186,551,1.7629048325,2.4097830312,-32.7324955152
407,803,0.9981039816,2.4317151032,19.0622371843
239,750,0.9002677078,2.4393071822,18.8632528579
424,759,1.5151328609,2.4400695229,26.4310651126
320,644,2.3256950295,2.4413937455,1.5518695146
291,538,1.4609919111,2.4442706565,-6.2678468321
8,575,2.0465310746,2.4465831719,1.0949406404
267,840,1.8644646359,2.4488708079,-7.6730799468
286,696,2.2748319495,2.4512524522,7.2454506796
38,794,0.7687276501,2.4618993705,-14.3993501882
486,860,1.5720695886,2.4639754258,-27.4016958118
47,903,1.9184449726,2.4699935252,-31.2352498316
71,701,1.5948058419,2.4769579062,-4.7156651068
25,811,1.7833042256,2.4788389329,-28.6485185526
437,675,0.8802494138,2.4828557323,2.6492943650
234,549,1.4885471414,2.4845292320,-6.0738736446
92,605,1.2469543140,2.4889649990,-2.5880719816
75,781,1.9156087916,2.4995544756,-24.4771153233
34,624,2.2479280047,2.5036010708,1.5280959501
286,928,1.7078435102,2.5176595849,-10.2040668369
498,860,1.9130334900,2.5193400809,23.2094848962
100,603,1.6832972965,2.5194624392,-49.2661359822
138,617,0.6911805128,2.5250118568,-47.0003937034
398,824,2.1677314853,2.5303165773,-37.2202238973
200,576,2.4063689911,2.5357776548,-58.8670759799
444,586,2.4383951648,2.5396419637,-2.0122340397
486,931,2.5283280024,2.5403090753,-16.1386411028
200,742,1.9113771382,2.5445557683,3.3403216843
65,707,1.7576285569,2.5464297350,22.2779447412
316,630,0.5205489118,2.5465722511,-9.4179411409
342,559,2.4463904126,2.5481351050,-0.3529508642
343,809,2.5280319358,2.5481737666,-12.4643464773
353,830,2.0491758103,2.5482765262,2.1097631275
302,746,1.2939719494,2.5554636199,-30.1605206491
87,883,0.8202424790,2.5581138816,12.8932255335
212,931,1.2919804540,2.5608046182,4.6284130885
142,603,1.9372113313,2.5680300531,-44.5895101168
261,983,2.4400981398,2.5715550920,-20.7209369936
209,640,2.3323764135,2.5728995045,14.6746510204
164,624,2.0153840575,2.5761670365,8.7740111568
110,915,2.5358499596,2.5928830632,-44.8221532377
11,703,2.0070590048,2.5969356103,-59.6815376639
263,824,1.9590645763,2.5991168117,-49.3057431854
357,743,2.5681117931,2.5992235658,17.1104057563
183,630,1.3046168585,2.6006471809,1.3754008221
84,833,0.6066423223,2.6026170646,-29.6631924008
365,984,1.0799255914,2.6043864186,23.8800823426
187,569,1.7973109998,2.6115990750,34.9784685566
292,602,2.3405083891,2.6177398162,-29.8648442118
265,826,1.1145888318,2.6240430096,4.6368533245
69,738,2.3061307282,2.6249606928,23.3429103455
250,530,2.5808244666,2.6272599624,41.9755608672
226,850,0.9712674055,2.6371721765,-0.4978793882
368,545,2.5949972818,2.6388259755,16.4397974737
377,833,0.4150162204,2.6430991316,-42.3178018294
476,807,1.3351588219,2.6451396711,4.4973202173
136,992,1.6709333438,2.6473839578,-24.1659993154
158,700,2.4805849746,2.6554711575,32.2810103894
283,982,2.5464035792,2.6596992111,23.7622128773
415,977,2.0994442826,2.6644292359,-2.3483722618
224,581,2.3935605101,2.6701513203,21.7465116729
399,901,2.1139358141,2.6713246554,33.7468458740
353,875,0.7933139893,2.6735532036,-17.4148018058
416,762,2.6235458661,2.6751024925,-44.0934063121
51,820,2.2759843234,2.6786531881,10.5622167453
313,841,2.4820922689,2.6790561786,16.0278469362
499,917,0.0979529945,2.6823651404,22.5916053162
261,711,2.6470491606,2.6832724477,-16.0487678566
488,761,2.6748754044,2.6837034470,18.9136742361
399,767,2.3418578737,2.6928838967,19.6069301269
21,987,2.1626656625,2.6963048814,-13.5548758934
151,685,1.1873247702,2.7042092089,9.7035049470
242,934,2.6895247236,2.7057722288,19.3792342436
4,898,0.1371716998,2.7070766971,24.4633406864
129,604,2.5098448147,2.7101557463,0.4683619858
429,545,2.4073790541,2.7155192404,11.3055419817
161,791,2.6151427671,2.7157536846,-31.1518971028
465,913,2.1999691120,2.7164219400,26.8328070523
179,995,2.4766815602,2.7172656262,-29.0222336579
227,827,1.8800293538,2.7258740208,13.6863862423
341,811,2.5602293331,2.7270453546,-34.5778375722
177,790,1.1205118989,2.7292459372,-7.2810956485
338,842,1.2113758778,2.7402739004,-1.8853320901
201,826,1.7173382194,2.7404952421,-3.5270813888
130,844,2.5768525984,2.7454901909,12.1852736881
206,634,2.5682989831,2.7469539469,39.8394026739
