"IDm","IDw","FormTime","DisTime","AgeGap"
357,819,13.4712573128,14.3665357801,3.8401452905
177,633,12.9285404494,14.3673810968,3.9654339701
1,776,12.9314359211,14.3680000585,2.4167872864
369,760,12.7512961061,14.3686022231,2.1250194345
194,962,11.6499750538,14.3726211664,2.8320358580
216,613,13.5255598515,14.3728588770,3.5404467580
394,570,14.3384614564,14.3736345840,3.3226513061
23,675,14.3611548818,14.3752323556,3.6597421148
217,709,14.0500656133,14.3777864833,4.2644376179
193,650,14.1962097321,14.3790297608,1.9576585849
500,584,13.7925439649,14.3800908166,2.6901322308
171,710,14.3606072585,14.3808201207,3.2212215152
342,850,14.2344670100,14.3847577090,1.9297835645
337,903,14.2850995343,14.3858397636,4.8872089829
312,924,14.3679155449,14.3868093421,3.9469355404
172,522,14.3180657140,14.3879787421,0.8305852179
153,813,12.8671658012,14.3899286775,2.5646978900
175,940,13.5828841374,14.3925609295,4.3863501213
10,741,14.1433206698,14.3942891772,1.2613225819
11,618,13.8258325168,14.3962932598,2.6644142037
423,583,13.4737870346,14.3966682413,1.9276885697
103,674,13.5539414434,14.3973951791,9.0900237666
419,671,13.7620890330,14.3986208851,-0.3655687379
276,699,13.7901248674,14.3995264142,3.4154126384
374,612,14.3508076557,14.3997164257,4.4080237675
303,765,13.7067175284,14.4046617942,1.7844619669
432,572,13.8923352245,14.4062937679,0.9824951968
369,925,13.7453404954,14.4079925569,4.0881953773
87,844,14.2528787310,14.4092765499,3.2411168253
338,770,14.2647628100,14.4102278632,3.9962121614
169,972,12.5849017656,14.4116217853,4.4524893510
2,556,14.4006991016,14.4121298400,2.5940364119
40,764,13.5877019928,14.4139340107,2.9123472926
179,985,13.8052625146,14.4147266491,3.2366750687
361,663,14.3541655786,14.4169691421,4.5006415348
236,926,13.8814706005,14.4184864633,5.7570250263
450,568,14.2641774418,14.4217704035,5.0537518121
78,686,14.3427539182,14.4255639343,3.0319094027
344,601,13.8599749966,14.4259455415,2.7006357434
194,655,14.2483351083,14.4276835116,5.1149311377
160,660,14.4198154830,14.4284555146,3.2944984135
491,550,13.3781358442,14.4299564759,5.4317335095
97,907,13.4266524289,14.4325295962,5.5246564951
381,519,14.2440445814,14.4351696923,3.2591400173
73,629,14.3800675826,14.4363889572,2.1746375089
329,652,14.0141428121,14.4372637467,3.1345960021
282,676,14.2108724485,14.4408752537,3.6656623498
125,820,12.3694217659,14.4487126723,0.6891649340
459,598,13.2032836459,14.4488183342,2.2069551364
222,941,12.2334144754,14.4515773583,2.8571603895
222,780,14.1757584322,14.4521662826,3.9306389035
361,933,12.1554307542,14.4525457716,0.8477863106
146,740,13.9866274060,14.4543970471,1.5362055690
366,868,14.3616801332,14.4544125607,1.6555229992
442,933,14.0383168665,14.4559288948,-1.6159388356
246,547,14.2992575425,14.4570337802,2.1585318657
47,614,13.9297077543,14.4582202040,3.0522349982
132,633,14.4328043853,14.4589021677,3.0515416576
406,646,11.8841610622,14.4593324402,2.6635388910
433,932,13.0523909144,14.4601395158,5.7416021908
474,766,14.1354316048,14.4607950887,4.6781437197
203,728,13.9615996694,14.4611933514,3.3112662513
292,970,14.4573191995,14.4616824975,-0.6529517356
14,872,14.0428781538,14.4646866028,0.1316328682
457,716,13.9426686781,14.4659532304,0.2057752697
94,613,14.3515180139,14.4681821140,3.9108303902
11,958,14.0216538145,14.4699762353,3.0772009684
13,599,13.9746706269,14.4712777721,6.8823729781
95,548,14.0240824161,14.4716549397,-1.0381898328
33,702,14.3809901638,14.4737800650,2.6001767704
78,519,13.5426453809,14.4743646787,3.6361315301
394,516,13.3225046595,14.4754462034,1.1867833973
63,662,12.4146489749,14.4754783858,0.9273310952
224,908,14.3434479184,14.4806098937,1.5782495591
169,521,13.7986931621,14.4815982173,2.8587405759
24,760,13.9341717991,14.4819012533,4.1143755489
179,748,14.1340095761,14.4872279847,-0.5817729568
43,571,13.4570110085,14.4910201625,4.1570947947
380,563,13.4585618820,14.4915918540,1.3762911150
181,773,14.4226165272,14.4920290946,2.2893616829
59,886,14.2541274612,14.4923689993,3.0721559822
247,761,13.6372427919,14.4931312291,4.6747675908
379,712,13.5193617621,14.4940173409,4.3862805661
430,921,10.6143433293,14.4975714260,2.3996720961
234,934,13.5792345713,14.4985924214,3.8496608926
187,522,14.1135524956,14.5017963643,3.5439210610
121,907,12.8462407545,14.5021835083,3.5992550240
37,920,14.3090095168,14.5024459462,4.6022133202
277,839,13.3651306423,14.5031990880,2.9680158772
131,966,14.4828431900,14.5067550357,0.1572152894
100,628,13.4320562845,14.5100028759,2.5230283155
346,878,14.1042207136,14.5101176300,0.8025704447
164,722,14.4086737112,14.5102710142,1.5703176989
389,507,14.1527003887,14.5106862166,4.0788602963
141,931,10.7441108173,14.5126916317,2.5813666187
436,890,13.3628836833,14.5130238943,0.7858366165
203,908,14.3466349351,14.5135961741,2.9080493388
490,949,14.2094015893,14.5157729423,1.7822151037
156,959,13.9675193181,14.5191443102,2.4919303385
212,726,13.2698296006,14.5195831643,3.2509752617
213,570,13.6661983327,14.5208736379,0.8260933381
487,771,13.1818129209,14.5224419609,2.6006736138
55,803,12.2213887520,14.5264663033,2.3279633282
289,964,14.0139408686,14.5270377208,2.0005205271
129,799,14.3253857320,14.5282675035,2.6830692408
344,904,14.1921637032,14.5293065558,1.6130764437
335,813,12.6937615590,14.5315490087,4.1173360151
425,559,14.5131057557,14.5326565574,3.6509753742
161,866,14.2860503100,14.5334576629,5.0390460987
161,910,11.1123311265,14.5376964963,2.5631894485
459,838,13.4509223411,14.5399788907,6.2270690596
464,852,14.3362766751,14.5404852858,2.8591737734
353,684,14.5381965210,14.5435196057,1.6925590472
25,512,13.0647103671,14.5448028043,-3.1295806006
153,973,14.4376435396,14.5448941944,4.2022552801
381,906,14.4242243184,14.5451333479,4.3756704588
102,514,13.3166523226,14.5455254459,2.0818975490
163,552,14.3560008320,14.5455885765,5.4066921689
89,615,12.6955679968,14.5482826237,3.6383777447
482,619,13.9335263241,14.5495537993,0.6907571516
155,574,13.5799199713,14.5516887975,2.9576627104
42,847,14.4150160542,14.5522372763,4.8297131277
435,634,13.7301799893,14.5562640993,1.7620267189
94,719,12.2384087801,14.5589724960,3.0092373292
457,871,14.5073874536,14.5638663547,3.4306482890
217,625,12.7899777463,14.5645538930,1.8400464790
72,806,13.9386544382,14.5663406077,4.1449048347
7,819,14.5195495363,14.5665618025,4.0778842145
200,501,14.2669370606,14.5680306923,4.6024252991
494,885,13.1408418215,14.5692211825,3.3304526379
481,687,14.0785317469,14.5700670335,-1.4880012532
338,619,13.0436143848,14.5718582797,0.1187697353
139,810,14.2848642053,14.5726994832,3.0411784746
207,984,14.0771696993,14.5803175804,2.4500040512
248,612,14.0638036435,14.5849658220,6.1280926530
200,813,13.1869017934,14.5854906976,3.1208627389
342,978,12.3306536091,14.5877207611,3.5746649405
233,838,14.0915369167,14.5878397581,3.2122721770
307,848,14.1834366385,14.5890404311,2.0879768870
130,653,14.3887978158,14.5892204666,-2.7961234282
212,708,13.4127973665,14.5909888237,1.2265666776
204,758,14.4909412496,14.5940635425,0.7352190753
8,523,13.9308076428,14.5942991182,3.8391238816
268,538,14.0372322673,14.5951121257,0.0497832519
426,879,13.8605732122,14.5973004841,4.9583154444
490,830,14.3579887826,14.5978780733,2.9616528692
41,913,13.8358109663,14.6001892569,4.0391881780
346,899,14.2936530829,14.6006817048,2.1119796132
45,935,14.3453680454,14.6040143983,0.9376282395
38,604,14.1548144992,14.6046877747,-3.4453494415
147,780,14.2275487464,14.6053458724,1.5664329499
13,890,13.8933940883,14.6056397824,4.6672272703
393,691,13.9988638633,14.6071259659,3.1371996932
3,630,12.5243754308,14.6071543555,4.6138245248
246,975,13.4998764748,14.6089370868,2.9506695628
344,697,13.7296322742,14.6094234366,5.5007601980
224,512,13.9863300515,14.6102054034,-2.5939342265
179,750,13.8355516243,14.6118935663,3.1742515048
433,952,8.7563674289,14.6123136655,3.2563651564
18,776,13.9293207718,14.6137828492,0.9116211144
366,921,10.8457112445,14.6147151099,2.9320487586
421,891,14.5869206117,14.6156100392,1.1930925777
263,722,13.2096746616,14.6160996193,1.9712971793
321,655,14.2387188412,14.6184880097,2.2172364885
222,518,12.8652694696,14.6218854014,3.1848836968
389,955,14.4224340486,14.6223138315,-0.3573560732
345,750,13.2946094533,14.6250956579,-1.7647305122
469,684,13.7842956564,14.6311784713,2.1405890145
420,827,13.7885017662,14.6344837868,2.8459925855
249,550,14.3627618682,14.6390250148,5.1701841485
152,999,14.2188083041,14.6430977386,3.4149960416
68,664,13.7027508967,14.6443742982,2.6482359313
349,958,14.2938801279,14.6448120754,0.5686207818
469,742,13.7659037323,14.6448321696,1.0762681038
24,619,12.2640488438,14.6479869392,3.2790572041
261,797,13.5604985239,14.6512558234,3.7222404202
184,780,14.0658195827,14.6541621013,2.7393419626
238,891,13.5796857067,14.6549032285,3.6076762820
246,526,14.4274888943,14.6563999411,1.8524666827
60,985,13.9983934620,14.6576868488,3.1017344753
282,598,12.8902836036,14.6580860625,2.6501781894
364,570,13.5628066473,14.6585773491,2.5143108009
38,611,12.9283233200,14.6588874577,3.6108808966
137,516,14.4957828270,14.6597857000,3.1670257821
356,707,13.2865637261,14.6631696606,3.0230769089
238,651,14.1964174486,14.6636208145,3.7244145786
284,968,13.6440625168,14.6645855905,3.7437403085
430,591,13.7992763342,14.6655019528,2.0714608255
272,979,13.6062781410,14.6659034642,2.6446083612
384,888,14.6473996735,14.6693874814,3.4559204388
470,853,13.5769319432,14.6733317168,2.9770810070
171,627,13.4894198398,14.6751287729,-0.7994770858
216,965,14.1631198585,14.6755653783,2.8310745747
161,807,14.2816014474,14.6758318378,5.8791369245
380,871,14.1644540256,14.6801304662,3.0273106141
200,598,14.0365081332,14.6804441658,2.6413013820
1,557,14.4517339374,14.6806174698,5.1969839702
97,698,14.3149793184,14.6816811815,3.3871561133
150,773,14.2323281711,14.6818958998,-1.5576034563
335,820,11.5605273966,14.6834292775,-0.5524004286
103,664,13.9731090466,14.6843780247,6.0964816324
379,601,13.9731448999,14.6854580338,1.9257031598
143,722,13.5804086564,14.6863848009,1.7849065998
316,672,12.7584699476,14.6865146891,2.7021672052
352,913,13.0136775367,14.6888189835,6.0780082549
127,699,14.4175481512,14.6900883306,2.2667249607
175,737,14.6362921983,14.6952680359,1.4097624814
411,982,14.6698889726,14.6965430650,5.6785667216
167,528,14.0241701290,14.7013518919,3.8225005729
328,808,12.0197584547,14.7036450852,0.7946413137
150,876,13.7373601556,14.7043763352,2.6252105697
418,750,14.6294997643,14.7052239847,2.6750352004
436,871,14.4799120766,14.7061239543,1.8773882255
320,952,14.0047366999,14.7074975013,4.2030366131
319,761,12.9099776377,14.7096154334,2.8641987683
399,856,14.3152680124,14.7098383772,4.3573168044
295,780,14.2868824251,14.7104490590,3.2427486547
123,794,13.0489848906,14.7108234018,1.9057129345
387,678,14.5449157825,14.7121708746,4.7546877729
391,724,12.6311458207,14.7122355534,3.0519452107
322,679,13.4990802478,14.7216247776,3.1432585860
405,757,13.5996052032,14.7227123502,0.3753598424
375,875,14.1145361775,14.7280042695,3.2742405621
447,912,14.5798705005,14.7280043243,3.8596489602
163,506,14.3545115099,14.7303440446,3.4899015287
349,962,14.6080954301,14.7325045478,0.5632839225
419,830,13.0577770668,14.7331907654,0.8086256380
11,622,14.6442008757,14.7338999906,1.4700885538
490,799,13.3718090406,14.7341994262,2.8412813655
480,941,13.5937098005,14.7344749320,3.4482110406
491,989,14.5094203311,14.7360565951,2.4549251215
59,969,13.3272937702,14.7380896805,3.1364085789
132,636,14.6360269125,14.7394022279,4.3659471068
247,956,13.9073163259,14.7394204982,1.9934160236
94,962,14.3415055221,14.7400243977,2.6398372894
126,964,14.7278805781,14.7423330467,-0.7986592730
456,898,13.2012098503,14.7423382875,2.4484551731
390,626,14.2255397882,14.7457098672,4.2412980518
249,914,14.2486393738,14.7458445051,3.2221864539
71,648,14.5279638310,14.7512326229,4.5433949622
369,619,12.0098997600,14.7541518075,1.2897010897
482,951,14.5587092493,14.7550635736,-0.0685123105
406,978,14.6525299348,14.7562178327,2.7629633464
184,997,13.2642058552,14.7590990062,-1.0463520480
338,970,13.1438242294,14.7594618414,1.4297339285
363,556,14.5791985187,14.7609656502,2.3955827240
472,900,14.5507409488,14.7611746606,2.4021366366
256,552,13.1751558138,14.7632561558,3.0278861501
369,541,12.8825751447,14.7662247157,4.0394573292
129,608,14.2023226537,14.7667332052,0.2687685565
213,941,14.3908114742,14.7673500199,-3.1854917922
326,644,14.5682339917,14.7684308894,4.0176836508
379,806,14.0814360137,14.7687873953,2.8012899441
305,929,14.1671521622,14.7704448774,1.8278608161
379,581,14.3760191852,14.7736578667,3.2508764822
280,950,14.5223431007,14.7740004582,3.3222171738
364,812,14.7630576573,14.7748558143,2.4535925530
133,868,11.5452168452,14.7786691789,3.5946898798
60,830,14.7128342183,14.7798236500,5.0967726213
282,925,14.4535036264,14.7812673321,3.4334646807
136,914,14.7400901515,14.7827071519,3.2732832317
168,744,14.6160917060,14.7847530462,3.2503796737
472,932,14.6739293414,14.7864170867,2.2454710112
454,634,13.1088761952,14.7907977991,5.6968451871
275,950,11.9527727800,14.7994605032,3.5136358679
104,597,14.4197200354,14.7995590975,2.8561149618
455,976,14.4604981712,14.7996936682,-0.2037052475
77,608,14.2693657318,14.7997901739,2.8706494448
428,556,14.5451078039,14.8010635633,2.2954346926
231,719,14.7438273978,14.8014411438,2.5753107198
118,810,14.0522163102,14.8022996631,3.0019272049
58,862,12.0092120043,14.8035705771,1.5344725731
146,568,14.1825790518,14.8053024831,4.2676754156
455,669,14.7978645166,14.8062867975,4.5451508210
53,866,13.4685792059,14.8075857407,3.2933294099
20,732,12.4425119172,14.8079976409,3.8069324915
450,955,14.0937261687,14.8101674295,4.1609091881
7,531,13.7922009262,14.8110097325,1.7142835776
153,502,14.6901105950,14.8118327093,1.1316933161
352,501,14.2057139891,14.8211579244,3.8987072022
388,707,13.8486766497,14.8216190573,2.6254863229
482,608,14.6093032974,14.8218412167,2.3518380530
136,852,14.3490677644,14.8262477296,3.0726408752
406,676,13.9759300509,14.8279184713,2.6158035507
408,850,13.0949405382,14.8298168657,3.0036232476
373,739,14.0371863806,14.8302341481,1.2939878394
212,775,14.7423175567,14.8306871097,0.9718861949
356,682,14.7996845768,14.8307196394,3.0244249193
415,656,14.4471141905,14.8310949367,3.3041769868
13,716,10.4301539809,14.8317596577,2.5339058600
47,918,14.6674863685,14.8397024747,3.0101385645
463,864,13.7643096455,14.8418756745,3.6041519262
203,897,14.3631189613,14.8441567109,2.9189850324
182,733,13.5626962172,14.8459632169,3.7239686210
123,686,13.4181686998,14.8491543217,1.6145206686
111,729,14.2325247278,14.8514508654,2.6108082061
337,784,14.1635101662,14.8546006780,-0.4076562824
297,761,13.8076480930,14.8549595507,1.9683536048
491,902,14.6311041529,14.8550296605,3.8021538052
43,590,12.8882466730,14.8552548787,3.2215274797
255,794,14.6455880980,14.8582924716,4.0541985532
396,682,11.9132342133,14.8590589890,3.0235451751
29,900,14.6451652428,14.8594838886,2.5866802077
469,724,12.6550554806,14.8607325611,3.3325294843
391,904,13.1388348636,14.8628965782,1.8983467691
406,734,14.6947178174,14.8632129220,3.6739360116
109,543,14.5832908670,14.8640144918,4.0414422039
462,567,14.4918090915,14.8657493529,1.7395377711
431,712,13.9741528300,14.8681453381,5.4995301789
118,894,14.0722873610,14.8691108648,3.4775954723
278,935,11.9161144790,14.8735890384,3.0715442975
78,509,12.9830223146,14.8744102523,3.0151320469
351,597,14.7197760457,14.8766035412,5.2372341834
89,663,14.4755347401,14.8807598165,2.7580463197
132,937,13.5727223019,14.8811744648,2.6690536041
33,723,12.8167500226,14.8842814843,3.2007556356
170,661,14.8779378435,14.8876280038,4.8986033518
73,863,14.0865478347,14.8881349111,3.9793950209
374,579,13.7722682308,14.8893102655,1.7817673510
153,750,14.4203690569,14.8953856429,2.2082201164
334,509,14.8919171964,14.8954698754,1.7325709765
110,698,11.4929895496,14.8960925031,3.3213504835
191,624,14.8846781446,14.8978507070,4.3563871194
449,724,14.5997160489,14.8984792888,2.3082224165
441,918,14.4091737019,14.8994800575,3.2012178163
254,890,14.5899239557,14.8997686319,2.8327181880
42,880,13.6575114028,14.9013690947,0.7925346971
168,657,14.0444583471,14.9014051143,5.0305374235
18,744,11.9267153516,14.9026084007,2.7831197380
480,950,13.7816982788,14.9032525233,3.0545475705
276,680,14.7419776995,14.9038601877,0.6608867559
217,518,14.5522686440,14.9043402688,1.1501092912
185,793,13.5196095698,14.9056459058,1.4345467813
142,679,14.6795954581,14.9079226059,4.4639986773
149,534,14.2014898773,14.9079917268,3.6638396395
292,631,11.8404376547,14.9098708284,3.0421758051
193,662,13.2717511861,14.9137063173,5.8375063915
103,771,13.9000235457,14.9189902561,3.1587768027
73,955,14.5303469588,14.9216837257,3.8928335463
343,684,14.6890876607,14.9228454775,1.7114773436
194,797,14.7103141073,14.9229306508,1.2889167445
222,534,13.3435852080,14.9231950578,0.3604490888
16,755,13.8525095945,14.9245711282,3.0044561731
155,682,14.2001268886,14.9259748444,3.3348060582
388,615,13.7011252599,14.9268177909,-0.3972330289
13,958,14.6387560574,14.9279070761,3.2450285880
225,748,14.3574628372,14.9292512101,0.3020117875
59,841,13.6310441522,14.9342352195,2.4264128958
322,888,14.5747103436,14.9351475348,10.8268374767
373,838,14.7415511804,14.9365455747,3.8504905062
118,848,13.0802740640,14.9374375492,2.5742585602
380,997,14.6383765231,14.9410707899,2.7776498928
462,534,14.9258288740,14.9472827512,3.2948262484
174,539,14.1385164350,14.9494544862,1.1304551943
269,710,14.6629620103,14.9518448561,4.3165803701
480,669,14.6776479809,14.9550098207,2.5759670959
156,728,14.7536808732,14.9577293110,1.9232007122
141,896,14.7065901096,14.9601421596,3.0920184817
464,958,13.5048890191,14.9636234685,3.7181800507
409,521,14.1831698015,14.9704935207,4.2999717167
24,502,13.9272724086,14.9713466404,4.3408217832
40,740,14.6712564012,14.9731218490,3.2840360944
91,749,13.6594020216,14.9742411099,3.1205159101
42,869,14.3614052665,14.9757956148,1.8289957517
380,558,14.6307233596,14.9787521669,1.2159193547
269,669,14.9271248873,14.9806261588,2.7436299689
335,530,12.7818091917,14.9831495717,2.7221199760
92,672,10.8950454179,14.9870229095,5.1275705908
288,951,13.4169648892,14.9888339267,6.8630522127
48,891,13.9482232837,14.9926309202,2.8033126428
247,562,14.7309753289,14.9937230464,1.3924468680
118,727,14.3940156620,14.9962787408,3.7543929962
494,863,14.9809989357,14.9975210765,4.0071880557
225,665,14.5363128726,15.0002895637,1.4114838401
191,626,14.9364508709,15.0024194203,-0.8132925955
482,530,14.3599537606,15.0066615964,1.7903102655
43,542,13.3016044022,15.0071024808,2.4738049333
448,526,13.5464279651,15.0092059035,1.8175445670
95,886,14.4532533754,15.0092263290,2.6885968307
455,871,13.2858759920,15.0112449062,2.9548399904
214,935,14.9732276508,15.0160700481,-0.0832505182
268,951,14.0653451656,15.0165808535,2.0848192015
282,634,14.2035112553,15.0185956635,2.3983889098
231,693,14.1956179581,15.0194403583,1.4886144746
13,513,13.0250397838,15.0229395035,3.6762656080
374,932,14.8418792683,15.0239529833,0.8260894693
186,591,15.0189428149,15.0244362004,2.7624586053
163,956,12.4497448621,15.0255193780,2.8031178214
490,638,13.8858567742,15.0265039581,1.2873056912
77,807,13.3936677814,15.0288222525,6.1169480205
375,512,14.9048126230,15.0302221301,0.4922301660
152,896,13.7755137244,15.0304763892,2.3885399260
364,616,14.2498082597,15.0312209399,2.4494705261
58,934,13.3137189791,15.0329263874,2.0522824453
216,622,14.7954924573,15.0361415814,0.6676781019
142,548,13.7166390324,15.0363001256,5.8842301223
139,710,14.2568020285,15.0368881367,1.7754378863
288,922,13.7567454172,15.0373860538,2.5054050424
396,574,14.8077252320,15.0383420846,2.6464018273
190,630,12.4909592508,15.0388182273,1.0914559036
207,628,13.9580561860,15.0394917593,0.0738323355
269,733,14.3416737870,15.0406204278,3.7964401521
213,507,14.3094747972,15.0410994957,-0.5444844980
441,545,13.9772550688,15.0417116667,-1.7933812722
130,621,14.0018321321,15.0440694257,2.9565510405
136,913,15.0096783781,15.0449879704,0.9179016672
132,771,13.1121031484,15.0459286333,3.9140995113
421,891,15.0090625872,15.0486733972,1.1930925777
379,751,14.3308447408,15.0492277481,4.0604107636
233,830,14.4110588537,15.0496156326,1.3727035471
456,749,15.0247771016,15.0508774440,1.6056353220
487,664,14.5827017607,15.0509507956,5.5383784434
205,803,14.5572410734,15.0528269529,3.0654748190
160,532,15.0098092498,15.0549387042,-0.7164855503
377,866,14.5527297446,15.0568600285,6.8114375591
276,582,14.6039386689,15.0614029638,2.1816398920
141,511,13.2270301546,15.0655188806,3.2072335302
465,645,11.0517165422,15.0658280807,1.9483364973
248,806,14.2505021450,15.0688033208,4.0025981729
121,769,14.6634438923,15.0742283568,0.0547511184
393,917,13.0356409755,15.0772431658,2.3892211873
225,530,15.0317031441,15.0788540187,3.0192979834
13,929,14.3340683757,15.0799888921,2.7299712601
186,952,14.7451088144,15.0873996124,1.6982527363
464,858,12.7833549747,15.0910746117,-0.7936578799
475,503,13.9584544311,15.0913393109,3.0494701257
390,628,13.9787464692,15.0951721555,2.2094867734
450,965,14.1398281349,15.0966576660,1.5360972551
219,784,14.9979972789,15.1013037003,9.7231379785
30,853,14.9990556037,15.1022802153,2.4741533361
459,770,13.0210615411,15.1025099929,4.0691897663
1,768,14.6829592943,15.1036660542,0.0631012718
179,913,13.3317495859,15.1084499810,7.1915928912
77,725,14.6661328529,15.1084590030,2.6126934943
348,985,14.4064328081,15.1099013682,2.3680571506
176,898,13.9906232143,15.1113609002,1.0917377696
366,799,14.7344367745,15.1125475781,3.7766529361
89,714,14.9398560047,15.1130898008,7.5187874535
26,501,14.3769676107,15.1152696210,0.4166565477
289,891,14.5411206071,15.1172905981,1.2522874150
72,918,12.5753242466,15.1180552081,3.3278587111
189,619,14.8313309474,15.1192357822,2.9716837596
48,848,13.4506294992,15.1195516469,2.5215240934
418,868,12.0679685419,15.1202388491,2.4909954697
37,851,14.1648203661,15.1218479993,3.5036926551
225,949,14.3255249220,15.1231657524,4.9360601934
322,809,14.2305801847,15.1282803840,2.3882543661
70,752,15.0711566419,15.1284801949,2.8056751769
189,752,15.0837508394,15.1284801949,3.6416750848
282,752,14.8688801084,15.1284801949,1.3049617184
94,550,14.8406597998,15.1288440528,3.9348079225
83,699,14.4397218674,15.1346473025,1.7506371333
405,565,13.8322938305,15.1350595885,1.7776828673
413,661,14.9087146716,15.1360893210,-0.6907298007
462,736,14.4173351339,15.1381976212,1.5112445756
216,534,14.1312505536,15.1382857472,4.7543842824
14,950,13.5438402953,15.1415387006,4.3756279192
384,552,13.6481007223,15.1438967310,0.6178532085
247,884,15.1139655832,15.1484180224,7.1520183938
379,769,13.4904344236,15.1485037759,2.6194693835
263,792,14.7821290494,15.1485849525,4.3188366943
282,868,14.7292125472,15.1502492634,2.5892220420
472,887,14.5042753378,15.1526622667,5.9877781069
384,556,14.5534109629,15.1562074121,4.1911977971
134,815,13.1272435093,15.1574967405,3.9148603309
144,839,14.6831009281,15.1589349755,3.4939968631
486,951,14.4803759545,15.1595956885,-0.2280699488
385,798,11.3591229914,15.1659098901,3.9387287010
77,904,13.7801637368,15.1676039444,5.0264595807
179,866,12.9245816036,15.1697268879,5.1032487767
379,581,15.0476317227,15.1730822020,3.2508764822
442,506,14.5537923406,15.1730840880,1.6884082804
177,779,14.4886872529,15.1740319559,2.0602850045
155,888,12.4936695469,15.1803448482,3.8367570333
486,742,14.5959174326,15.1833999925,3.2454276117
275,768,13.6638259830,15.1838897212,-0.4816947820
100,682,15.1591228213,15.1849916368,6.9690007275
268,501,14.9445701417,15.1863404990,6.8204203768
244,559,14.3503856537,15.1901492398,1.1347274876
453,697,14.6181916866,15.1912856084,5.2948866999
208,876,14.5803418930,15.1961242779,6.7739963202
150,975,14.1179587083,15.1971937524,2.5917527657
186,646,14.8155643878,15.2006533947,2.9383197645
332,709,14.9286882839,15.2017734537,0.9947531942
346,968,14.7271605248,15.2019828625,1.1988838400
487,747,14.1787782020,15.2034776394,7.4449184705
424,827,13.6159741576,15.2035974138,6.5595648142
320,850,14.5148095058,15.2040855701,3.8976467207
304,871,15.0805212843,15.2082393089,8.1200192745
322,982,15.0310269783,15.2085472122,0.9607289266
484,583,14.6153472925,15.2101748825,3.5934802158
264,613,14.9451753594,15.2110496870,2.0485509321
489,853,15.1753284278,15.2116792392,2.8638656356
276,563,15.1328079634,15.2128690798,1.6755387916
388,665,15.1548168100,15.2136141834,4.5792159802
121,627,14.1788588934,15.2139274435,5.2822257311
276,693,13.7586698550,15.2168296658,0.0901749347
405,933,14.5265711222,15.2192182727,1.1534500500
237,737,14.9843019329,15.2207526412,9.6998883664
472,913,14.1559635799,15.2235321576,4.0775064741
199,532,15.0726767426,15.2243460129,-2.2335341515
485,885,14.5854534396,15.2247877485,-0.2468770535
375,999,15.0339056329,15.2262692410,3.4703197684
374,751,14.5302886610,15.2272827939,3.5416501069
419,806,14.1117151129,15.2277684262,2.3929096698
71,597,14.9082528183,15.2285682886,2.8589400100
318,858,14.9378601553,15.2331800585,4.0598203528
67,894,13.8543059437,15.2345596027,4.6745976689
242,931,14.8587864979,15.2366486536,2.9405206327
409,994,14.1240395901,15.2367718783,4.2887431768
203,610,14.0659209782,15.2372791649,2.4652678062
40,939,14.8781274666,15.2388017799,1.2117623159
345,914,12.7502837935,15.2406497293,4.6079924388
276,955,15.1636511707,15.2415257555,3.9939039906
161,646,13.9085341953,15.2418645726,4.0501847443
441,501,14.3617026139,15.2433237261,2.2145585320
416,918,13.8037751868,15.2508909643,2.6595811102
395,867,14.2988342291,15.2578042215,3.9977981923
491,563,13.8811830838,15.2585994642,5.0048305280
344,580,14.5853805674,15.2587256368,1.0798133954
261,698,14.3795063809,15.2615986344,3.1065382263
38,693,12.1661724275,15.2655148856,3.1407214143
462,687,14.2837348352,15.2665086819,8.7497149812
476,730,14.8877688720,15.2676516253,0.9110437886
360,605,14.8295208751,15.2705769570,3.2485134352
256,630,15.1506267170,15.2725697393,1.6144001119
167,590,14.3167121102,15.2767660176,3.8658696926
490,601,15.1168865517,15.2817405837,3.6703501168
255,648,15.2007174739,15.2817761001,1.1152673529
268,696,15.0604579410,15.2828668373,2.6511578882
354,953,14.8458866496,15.2832273740,3.5180521767
59,886,15.1199512864,15.2854314879,3.0721559822
388,960,14.8909379038,15.2856059467,3.9131188205
384,552,15.2802764081,15.2873900970,0.6178532085
133,944,13.1292165566,15.2896247336,3.4699855402
349,966,14.9842013098,15.2925214184,7.7374424811
194,962,14.7237267956,15.2942054474,2.8320358580
103,878,14.0615212883,15.2942744700,0.0801263828
338,750,15.0252572216,15.2959072416,2.2570611148
454,743,14.7084569616,15.2972540485,-1.9366645321
223,687,14.4141867496,15.2982993027,7.5054066151
490,608,15.1431884780,15.2991449119,0.4269806812
295,568,14.1050882485,15.3005055862,1.2669036894
406,579,14.7092622731,15.3016263797,4.8643867789
344,858,15.1097823218,15.3026194319,2.4537257270
43,535,14.9317971091,15.3040470655,6.4965458604
121,929,14.5986848591,15.3051423815,3.1108554811
307,966,13.9782254764,15.3056510165,2.7417151192
375,511,15.0013029834,15.3065373944,2.5590787014
170,798,15.2571213453,15.3066970205,3.3420209141
234,960,15.1137019461,15.3067241557,2.9064297086
253,769,15.0197539319,15.3075518081,2.2188351370
421,964,12.1911793694,15.3080334921,1.9413256898
211,657,15.1513459902,15.3086916525,4.0097784459
263,761,15.1596438594,15.3094763476,4.1611330206
133,656,15.1483287537,15.3097805081,3.8555468437
345,698,15.2811286935,15.3098473223,3.1021981928
